#################
# FRESCO OIII emitter catalogue v1
# name: GOODS fields identifier (GN/GS) and ID from the FRESCO grizli data reduction v7.3 
# ra, dec: coordinates of the source in the F210M+F444W image from the FRESCO grizli data reduction v7.3 (also see further Weibel+2024)
# q_mean : Visual inspection quality flag, averaged to half-integer over 4 inspections
# z : redshift of the OIII emitter
# flux_*, err_* : grizli best-fit line flux and error using a fixed redshift in cgi units [erg/s/cm**2]
# muv, muv_err_84, muv_err_16: rest-frame UV magnitude [AB] and 16-84 percentiles error from the best-fit Prospector model (see Naidu+, in prep.)
# f_f444w, e_f444w: F444W flux and error in nJy from the FRESCO grizli data reduction v7.3. PSF-matched, aperture-corrected fluxes and errors with 5% error floor (also see further Weibel+2024 for details on the imaging data reduction)
# mag_det_img : magnitude in the detection image (F210+F444W), necessary for completeness correction
#################
# name   ra          dec         q_mean z                  flux_HB                err_HB                 flux_4960              err_4960               flux_5008              err_5008               muv    muv_84               muv_16                f_f444w            e_f444w            mag_det_img       
  gs_5402  53.10354    -27.7548073 2.0    7.908454425494034  0.0                    0.0                    6.8879000176359E-19    2.0980459649272124E-19 1.6159587829484557E-18 2.320132023820235E-19  -18.01 0.8399999999999999   -0.3999999999999986   19.956312305000456 5.14783331499805   28.301004538287064
  gs_5825  53.1241141  -27.7568592 2.0    7.872500265037491  1.5538296376851534E-19 2.4614583339167477E-19 5.076435407407103E-19  2.3605896145090432E-19 1.1864609846026529E-18 2.34741656055164E-19   -19.13 0.2099999999999973   -0.17999999999999972  21.52673596710097  3.628048931249813  28.477781009169483
  gs_5947  53.1508595  -27.7573388 1.5    7.256997325100615  2.9862477586898706E-19 2.029957275054202E-19  2.8180243416923443E-19 1.9755320066612548E-19 1.0321569270872276E-18 2.0541404676260948E-19 -19.48 0.10000000000000142  -0.10999999999999943  47.435001871420354 2.3717500935710176 27.466775621709665
  gs_6644  53.1334631  -27.7603834 3.0    7.66369425522101   1.0652911490888094E-18 2.182765234138352E-19  2.0937922187461713E-18 2.1683501014407065E-19 6.3108147424179656E-18 2.5643262363734086E-19 -20.78 0.05000000000000071  -0.05999999999999872  169.24670842340205 8.462335421170103  26.32231600532242 
  gs_6645  53.133491   -27.7604572 2.0    7.66369425522101   2.39945298204571E-19   2.0087831966921453E-19 1.3206759715669221E-18 2.162065094056469E-19  3.066175666736442E-18  2.3282543366478903E-19 -19.48 0.08000000000000185  -0.08999999999999986  79.71935435041586  3.985967717520793  27.49891299637371 
  gs_8102  53.1568263  -27.7671679 2.0    7.984836824108589  4.838632337688873E-19  1.3150159426394536E-19 4.712047622573114E-19  1.3875984943771143E-19 9.513335252178945E-19  1.439597955793646E-19  -18.75 0.0799999999999983   -0.0799999999999983   32.32700562250554  1.628296477983552  28.168850673859595
  gs_8735  53.1115963  -27.7698606 2.0    8.0740981405173    9.597614424609657E-19  2.8469814891299125E-19 6.067301221887697E-19  2.872523172252816E-19  3.0054435710389238E-18 2.9023756980241E-19    -19.56 0.16000000000000014  -0.1700000000000017   26.384563791574664 5.329716792812946  27.69403790568609 
  gs_8785  53.1835465  -27.770183  2.0    8.389334005876302  4.863222124657156E-19  3.0053286711758825E-19 1.2854996782256318E-18 3.0733746685693793E-19 2.3731271832737122E-18 3.2744607011682705E-19 -19.65 0.05999999999999872  -0.08000000000000185  55.686216321701046 2.7843108160850525 27.619578346622053
  gs_9779  53.179754   -27.7746505 2.5    7.275569510253316  8.913304995736827E-19  2.5301695810276826E-19 1.2490767570532328E-18 2.5969524448404083E-19 4.060790023348906E-18  2.3939205243253785E-19 -19.21 0.07000000000000028  -0.05999999999999872  86.84909555802345  4.342454777901173  27.2275730320898  
  gs_11269 53.1164677  -27.7814843 2.0    8.882839513821969  0.0                    0.0                    7.201183366399024E-19  3.191983422487413E-19  1.251511616547505E-18  3.2510306817250676E-19 -19.06 0.16000000000000014  -0.19000000000000128  13.360877329522843 3.37908020933944   27.95095576916795 
  gs_12061 53.1617061  -27.7853892 2.5    7.238466818981459  2.5376781727580967E-20 3.037875071994641E-19  1.488495796226463E-18  3.0794693999173794E-19 5.016993847231483E-18  3.043496368769493E-19  -20.26 0.07000000000000028  -0.05999999999999872  160.1645424297751  8.008227121488757  26.252047150721893
  gs_12363 53.1271688  -27.78665   2.5    6.883548514047344  0.0                    0.0                    8.203723810134102E-19  3.1791034267251203E-19 2.4782886754768297E-18 2.734095047323902E-19  -19.49 0.08999999999999986  -0.07000000000000028  47.98222361454579  2.3991111807272896 27.216527789014357
  gs_12667 53.1648131  -27.7882638 3.0    7.2347657110069115 3.7290231546217023E-19 4.0203824798381936E-19 2.0647693926551555E-18 3.680222643861316E-19  5.741673900164782E-18  3.6349925342477054E-19 -20.27 0.05999999999999872  -0.05000000000000071  167.86227562752364 8.393113781376183  25.880483793696566
  gs_12669 53.1646858  -27.788233  2.0    7.227368482326941  2.4856121041776337E-19 3.7625201706733936E-19 1.615254546535704E-18  3.5266942381582517E-19 1.7307180940980736E-18 3.4294873221755276E-19 -19.72 0.04999999999999716  -0.07000000000000028  118.76851706881915 5.9384258534409575 25.97629334598979 
  gs_13519 53.0800664  -27.7916922 2.0    7.342775930243002  5.747072014515586E-19  2.936556286251839E-19  1.0017246919953853E-18 2.9380815892944035E-19 5.539560450935117E-18  3.108836304985038E-19  -19.42 0.120000000000001    -0.10999999999999943  84.67195456137375  4.233597728068688  26.893076257763934
  gs_13553 53.1356387  -27.7918475 2.0    7.765506081190596  2.761381749537286E-19  2.562596753159233E-19  6.4709826494747E-19    2.5818944318139984E-19 1.6437707371679258E-18 2.714615922464681E-19  -19.65 0.0799999999999983   -0.07000000000000028  43.154780213681995 2.1577390106840997 27.499706962758985
  gs_13902 53.1135415  -27.7934923 3.0    7.168429361901303  1.8731466166362646E-18 3.459707214138097E-19  4.0951600404648904E-18 3.5593763053369593E-19 1.0103136782843609E-17 3.5691092057107883E-19 -19.8  0.060000000000002274 -0.08999999999999986  155.23283691831685 7.761641845915843  26.23549511941478 
  gs_14008 53.1837322  -27.7939018 1.5    7.264421192432668  4.867378792142242E-19  3.2216448620762455E-19 9.194822977686276E-19  3.300000202760288E-19  2.7593974051339863E-18 3.44922973078247E-19   -19.81 0.129999999999999    -0.08000000000000185  122.95304596027489 6.147652298013745  26.343891200638005
  gs_15234 53.0669706  -27.7994393 2.0    8.538168630738735  0.0                    0.0                    9.415371183022875E-19  3.2143880893300278E-19 2.387854227519615E-18  3.2385344786133643E-19 -20.33 0.18999999999999773  -0.120000000000001    70.52555480452276  8.743964371389646  26.8254571118641  
  gs_15952 53.1073504  -27.8021698 3.0    7.354029942388207  2.3717172954997853E-19 1.4847698018228928E-19 7.808293711751791E-19  1.5699466915233177E-19 1.5288769662632936E-18 1.6654129398824968E-19 -18.81 0.25                 -0.1700000000000017   45.217472500419476 3.4662275958665463 27.831652568463234
  gs_16569 53.1109063  -27.8052312 1.5    8.750508910841997  1.884595310124393E-20  2.7979833886794144E-19 5.55209679339839E-19   2.9773684773725983E-19 2.637862176041065E-18  3.198787327290045E-19  -18.95 0.08999999999999986  -0.07000000000000028  20.715475536016413 1.2402354542794318 27.812054122402234
  gs_17172 53.0589245  -27.8080903 3.0    7.6831811879195016 7.435792916158622E-19  1.7250845145042354E-19 2.2023803946630572E-18 2.1392535591689566E-19 5.823977746165223E-18  2.2727888268832625E-19 -20.19 0.120000000000001    -0.16000000000000014  144.45145720335228 8.357587839117091  25.857558998829585
  gs_17598 53.0985577  -27.8102382 1.5    7.354029942388207  4.685328228560445E-19  1.405242032579824E-19  4.090868990703427E-19  1.4610397122680503E-19 1.51774387372256E-18   1.517088821221955E-19  -18.44 0.17999999999999972  -0.18999999999999773  41.70233800721225  3.180048282423432  27.773396802005056
  gs_18709 53.087454   -27.8149194 3.0    7.852588469238521  5.93113731080625E-19   3.1178332013353317E-19 2.567158012709505E-18  3.1174499220494105E-19 7.222921324825506E-18  3.337037456385007E-19  -20.22 0.07000000000000028  -0.060000000000002274 183.73412421992631 9.186706210996316  26.334596313258643
  gs_19947 53.1458998  -27.8227741 2.0    8.230370457396537  3.815985084844646E-19  2.892883647177832E-19  1.116934534827097E-18  2.9246770459998157E-19 2.6188607698461887E-18 2.872105609526721E-19  -19.95 0.07000000000000028  -0.05000000000000071  97.26907267428223  4.863453633714112  27.308563666112867
  gs_19970 53.1458391  -27.8227427 2.0    8.2262237503107    7.624149354743805E-19  2.70762049342314E-19   6.61301874278641E-19   2.771284538990486E-19  1.862678366298097E-18  2.7117399407473124E-19 -20.05 0.08000000000000185  -0.05999999999999872  105.27121162841193 5.263560581420597  27.055529143816443
  gs_20315 53.0863088  -27.8239589 3.0    7.601629465485276  8.664800631087397E-19  2.88000266682456E-19   1.788757650192738E-18  3.1058710862458977E-19 5.2745985318140134E-18 3.2169164760291565E-19 -20.04 0.05999999999999872  -0.060000000000002274 103.99968206059336 5.199984103029668  26.726279916307448
  gs_20427 53.1316072  -27.8245462 1.5    7.7379780911696034 5.4202441640229045E-19 2.814816567208282E-19  4.737170980261049E-19  3.1851356686542178E-19 3.587250556227213E-18  3.3262891612151317E-19 -20.5  0.0799999999999983   -0.0799999999999983   95.41147286759548  4.770573643379774  26.509135403084507
  gs_21854 53.1396338  -27.8305086 1.5    6.848203367443039  0.0                    0.0                    4.2822826899022974E-19 5.16053737434325E-19   2.9147098700593333E-18 2.988876855913899E-19  -19.38 0.07000000000000028  -0.060000000000002274 41.36525796355948  2.068262898177974  27.39479768835905 
  gs_22514 53.0731492  -27.8331253 2.0    7.06630004073679   6.983292915293636E-19  2.0934378079957498E-19 4.868850677585046E-19  2.0239833436186757E-19 2.008951320572785E-18  2.0937893508574007E-19 -18.79 0.07000000000000028  -0.10000000000000142  71.71877978616766  3.5859389893083833 27.331288200569382
  gs_23077 53.0806727  -27.8351416 2.0    7.3803483757835515 3.210607284272788E-20  3.3029211189466474E-19 8.251259824050752E-19  3.160588055509229E-19  1.9981375496536768E-18 3.290602510327164E-19  -20.29 0.07000000000000028  -0.060000000000002274 93.3908571516377   4.669542857581885  26.677730228922112
  gs_23161 53.1954076  -27.8354287 3.0    7.279288957013733  7.778871627979534E-19  1.9251284609720798E-19 2.7096776900034947E-18 1.9113696360150862E-19 7.676628935501394E-18  1.900397101497182E-19  -20.21 0.13000000000000256  -0.08999999999999986  404.05999008862005 20.202999504431006 25.118612497631535
  gs_23162 53.195396   -27.835481  3.0    7.275569510253316  2.2982985046033746E-18 1.900705366370399E-19  4.8304453204683414E-18 1.6822324123641949E-19 1.4701931770843666E-17 1.8991019821997493E-19 -20.38 0.05999999999999872  -0.08000000000000185  352.46058808265855 17.62302940413293  25.5024383188819  
  gs_23584 53.1570852  -27.8370746 2.0    7.6753811607246    4.843818431718126E-19  2.2970993260551086E-19 9.784751982001774E-19  2.5890651054795713E-19 2.0473550238419338E-18 2.5917715450404587E-19 -20.23 0.10000000000000142  -0.07000000000000028  101.53717082906876 5.076858541453438  26.67403659507335 
  gs_23999 53.1356844  -27.8388201 2.0    8.234519028170919  9.770376700063531E-19  2.648688930496167E-19  7.478874635727284E-19  2.652329190605477E-19  1.2983407220835856E-18 2.8299166632117815E-19 -20.7  0.05999999999999872  -0.08000000000000185  103.8821249511728  5.19410624755864   26.976103427590065
  gs_24865 53.1034863  -27.8406176 1.5    8.238669463471462  0.0                    0.0                    2.259748339428236E-19  2.39581771946243E-19   1.236130707662539E-18  2.8244480538815395E-19 -19.04 0.08999999999999986  -0.10000000000000142  22.874525235330854 1.7051186847167197 27.942276710423897
  gs_26147 53.1060469  -27.8482201 3.0    6.908384783950825  0.0                    0.0                    6.51390634388617E-18   2.628892945596832E-19  1.8226900833563532E-17 2.7674480354583325E-19 -20.59 0.05000000000000071  -0.07000000000000028  235.9833337155147  11.799166685775736 25.93447403566821 
  gs_27099 53.0697688  -27.8530871 2.0    6.933299295864101  0.0                    0.0                    3.095910369953764E-19  1.9954774036955328E-19 1.0947354250398792E-18 2.0305986229360932E-19 -19.25 0.07000000000000028  -0.07000000000000028  53.35009247550798  2.667504623775399  27.311047639876502
  gs_27493 53.075427   -27.8552034 2.0    7.21628509628083   9.320669065424847E-19  2.609166122964479E-19  9.555691282295366E-19  2.587358047966269E-19  4.479842338762502E-18  2.6931158512013287E-19 -19.55 0.08999999999999986  -0.07000000000000028  66.7135331980458   3.33567665990229   27.060799700623615
  gs_27775 53.1202102  -27.8563335 3.0    7.652023093188998  8.357071285460228E-19  3.3076805730209236E-19 1.1716480399980848E-18 3.4683418877893653E-19 5.177293014663886E-18  3.476857527021173E-19  -19.89 0.08000000000000185  -0.07000000000000028  120.62878928911006 6.031439464455503  26.52583158885034 
  gs_27779 53.120079   -27.8563508 2.0    7.66369425522101   7.211713982158822E-19  2.9458011270265557E-19 1.0679330730743964E-18 3.135599100633525E-19  4.594295090458748E-18  3.0588961924789543E-19 -19.8  0.15000000000000213  -0.14000000000000057  46.136406233733226 3.936435855938124  26.90471707458521 
  gs_27780 53.1200144  -27.8564429 1.5    7.652023093188998  1.4446719556020727E-18 4.2001050315796424E-19 1.3491716307419992E-18 4.0567335801215036E-19 3.5005327146847994E-18 4.0710458998277005E-19 -20.37 0.10000000000000142  -0.08999999999999986  110.90935481860923 5.545467740930462  26.26592139427275 
  gs_28440 53.0864945  -27.8591913 1.5    7.956620043627016  0.0                    0.0                    7.395267192570465E-19  2.3682156328105716E-19 1.778480421825E-18     2.4065668812911075E-19 -19.68 0.07000000000000028  -0.05000000000000071  81.74577059895839  4.087288529947919  27.31282199900278 
  gs_28631 53.0873782  -27.8603078 2.0    7.960645580509642  7.427158243481481E-19  4.372773074367889E-19  8.974191031750626E-19  4.2765291125264686E-19 6.7446956891317816E-18 4.361655301148338E-19  -20.43 0.05000000000000071  -0.05999999999999872  179.66146055286188 8.983073027643094  26.22597524670607 
  gs_29419 53.0602786  -27.8635326 2.0    7.888461942654329  5.751624020196405E-19  2.220298915277535E-19  1.0721369253518893E-18 2.436531308061873E-19  2.7178000235986275E-18 2.5182609102200156E-19 -19.77 0.0799999999999983   -0.07000000000000028  77.58041027407215  4.219160579919257  26.95257698708248 
  gs_30059 53.0642662  -27.8660664 2.0    7.524673334826192  3.645646391018787E-19  1.7845683130617312E-19 3.1937949459374695E-19 1.8903144423896805E-19 1.9005698553218535E-18 2.0021268458678513E-19 -19.48 0.08999999999999986  -0.0799999999999983   23.16423743304472  3.112617002995012  27.70170424828505 
  gs_30156 53.1432346  -27.8664223 1.5    7.4522028169352765 1.2412658156419235E-19 2.647170670032059E-19  3.895837068375046E-19  2.6780092179845655E-19 6.989007735751115E-19  2.7010379161538433E-19 -19.25 0.10000000000000142  -0.07000000000000028  76.65089388666634  3.832544694333317  26.89186117505164 
  gs_30225 53.0873479  -27.866677  1.5    8.106776197766864  2.5487909152293337E-19 2.9881234422295114E-19 6.812449017251817E-19  2.9186780943803594E-19 1.8814868996088672E-18 3.083305415561821E-19  -18.99 0.06999999999999673  -0.060000000000002274 16.514898030032388 1.0015790681192904 27.40342285343172 
